순위,광역시/도,시/군/구,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,검색건수
266,서울특별시,서초구,예술의전당,서울 서초구 남부순환로 2406-0,문화관광,공연시설,69559
267,서울특별시,용산구,서울역,서울 용산구 한강대로 405-0,기타관광,교통시설,69064
268,강원특별자치도,춘천시,춘천시외버스터미널,강원 춘천시 경춘로 2341-0,기타관광,교통시설,68608
269,서울특별시,송파구,가든파이브웍스,서울 송파구 충민로 52-0,쇼핑,쇼핑몰,68419
270,경기도,안성시,농협경제지주안성팜랜드,경기 안성시 대신두길 28-0,문화관광,테마공원,68326
271,서울특별시,용산구,용산역,서울 용산구 한강대로23길 55-0,기타관광,교통시설,68197
272,경기도,고양시 일산동구,고양종합터미널,경기 고양시 일산동구 중앙로 1036-0,기타관광,교통시설,67985
273,광주광역시,서구,신세계백화점광주점,광주 서구 무진대로 932-0,쇼핑,백화점,67807
274,서울특별시,마포구,하늘공원,서울 마포구 하늘공원로 95-0,문화관광,도시공원,67361
275,부산광역시,서구,송도해수욕장,부산 서구,자연관광,자연경관(하천/해양),67183
276,인천광역시,부평구,삼산농산물도매시장,인천 부평구 영성동로 46-0,쇼핑,시장,67175
277,부산광역시,중구,국제시장,부산 중구 국제시장2길 25-0,쇼핑,시장,67063
278,제주특별자치도,서귀포시,천지연폭포,제주 서귀포시 서문서로 1-1,자연관광,자연경관(산),67016
279,인천광역시,중구,인천종합어시장,인천 중구 연안부두로33번길 37-0,쇼핑,시장,66986
280,전라남도,여수시,여수엑스포역,전남 여수시 망양로 2-0,기타관광,교통시설,66796
281,경상북도,경주시,동궁과월지,경북 경주시 원화로 102-0,역사관광,역사유적지,66751
282,서울특별시,광진구,롯데백화점건대스타시티점,서울 광진구 능동로 92-0,쇼핑,백화점,66661
283,경기도,고양시 덕양구,행주산성,경기 고양시 덕양구 행주로15번길 89-0,역사관광,역사유적지,66433
284,전라남도,목포시,목포종합버스터미널,전남 목포시 영산로 525-0,기타관광,교통시설,66312
285,경기도,양평군,양평역,경기 양평군 역전길 30-0,기타관광,교통시설,66058
286,전북특별자치도,전주시 덕진구,전주고속버스터미널,전북 전주시 덕진구 가리내로 70-0,기타관광,교통시설,65924
287,경기도,고양시 일산서구,탄현역,경기 고양시 일산서구 경의로 856-0,기타관광,교통시설,65876
288,전라남도,여수시,여수해상케이블카놀아정류장,전남 여수시 돌산로 3600-1,기타관광,기타관광,65823
289,제주특별자치도,제주시,용두암,제주 제주시 용두암길 15-0,기타관광,기타관광,65728
290,강원특별자치도,홍천군,홍천종합버스터미널,강원 홍천군 홍천로 301-0,기타관광,교통시설,65432
291,울산광역시,울주군,간절곶,울산 울주군,기타관광,기타관광,65405
292,서울특별시,중구,방산종합시장,서울 중구 동호로37길 20-0,쇼핑,시장,65306
293,충청북도,단양군,만천하스카이워크,충북 단양군 옷바위길 10-0,문화관광,랜드마크관광,65076
294,서울특별시,구로구,고척스카이돔,서울 구로구 경인로 430-0,문화관광,레저스포츠시설,64897
295,서울특별시,강남구,신사동가로수길,서울 강남구,문화관광,테마공원,64863
296,광주광역시,광산구,광주공항,광주 광산구 상무대로 420-25,기타관광,교통시설,64618
297,경기도,시흥시,삼미시장,경기 시흥시 삼미시장2길 29-0,쇼핑,시장,64368
298,서울특별시,은평구,NC백화점불광점,서울 은평구 불광로 20-0,쇼핑,백화점,64280
299,강원특별자치도,강릉시,정동진,강원 강릉시 정동역길 17-0,문화관광,복합관광시설,64212
300,경기도,광명시,광명스피돔,경기 광명시 광명로 721-0,레저스포츠,육상레저스포츠,64024
301,대전광역시,중구,서대전역,대전 중구 오류로 23-0,기타관광,교통시설,63762
302,경기도,하남시,신세계백화점스타필드하남점,경기 하남시 미사대로 750-0,쇼핑,백화점,63744
303,경기도,성남시 분당구,NC백화점야탑점,경기 성남시 분당구 야탑로81번길 11-0,쇼핑,백화점,63670
304,전북특별자치도,군산시,롯데몰군산점,전북 군산시 조촌로 130-0,쇼핑,쇼핑몰,63592
305,서울특별시,송파구,가락수산시장,서울 송파구 양재대로 932-0,쇼핑,시장,63452
306,충청북도,충주시,충주공용버스터미널,충북 충주시 봉계1길 49-0,기타관광,교통시설,62904
307,경기도,성남시 분당구,아브뉴프랑판교,경기 성남시 분당구 동판교로177번길 25-0,쇼핑,쇼핑몰,62773
308,경상남도,창원시 성산구,롯데백화점창원점,경남 창원시 성산구 중앙대로 124-0,쇼핑,백화점,62649
309,경기도,화성시,전곡항,경기 화성시,자연관광,자연경관(하천/해양),62536
310,서울특별시,강북구,롯데백화점미아점,서울 강북구 도봉로 62-0,쇼핑,백화점,62264
311,제주특별자치도,제주시,에코랜드테마파크,제주 제주시 번영로 1278-169,문화관광,테마공원,62228
312,서울특별시,노원구,2001아울렛중계점,서울 노원구 동일로204가길 46-0,쇼핑,대형마트,61981
313,서울특별시,송파구,잠실야구장,서울 송파구 올림픽로 25-0,문화관광,레저스포츠시설,61387
314,경기도,파주시,감악산출렁다리,경기 파주시,기타관광,기타관광,61164
315,경상남도,창원시 마산회원구,마산시외버스터미널,경남 창원시 마산회원구 3·15대로 756-0,기타관광,교통시설,60736
316,경기도,용인시 기흥구,태광CC,경기 용인시 기흥구 흥덕4로 77-0,레저스포츠,육상레저스포츠,60653
317,부산광역시,서구,송도해상케이블카,부산 서구 송도해변로 171-0,기타관광,기타관광,60553
318,충청남도,서산시,삼길포항,충남 서산시,자연관광,자연경관(하천/해양),60319
319,제주특별자치도,제주시,이호테우해변,제주 제주시,자연관광,자연경관(하천/해양),59797
320,경기도,포천시,산정호수,경기 포천시,자연관광,자연경관(하천/해양),59777
321,경기도,시흥시,오이도항선착장,경기 시흥시 오이도로 156-0,기타관광,교통시설,59441
322,충청남도,예산군,수덕사,충남 예산군 수덕사안길 79-0,역사관광,종교성지,59424
323,인천광역시,연수구,트리플스트리트A동,인천 연수구 송도과학로16번길 33-1,쇼핑,쇼핑몰,59423
324,충청북도,청주시 흥덕구,롯데아울렛청주점,충북 청주시 흥덕구 2순환로 1004-0,쇼핑,쇼핑몰,59409
325,경기도,광주시,남한산성,경기 광주시 남한산성로 784-16,역사관광,역사유적지,59351
326,경기도,하남시,미사경정공원,경기 하남시 미사대로 505-0,문화관광,도시공원,59315
327,강원특별자치도,평창군,월정사,강원 평창군 오대산로 374-8,역사관광,종교성지,59258
328,서울특별시,서초구,세빛섬,서울 서초구 올림픽대로 2085-14,자연관광,자연경관(하천/해양),59187
329,서울특별시,강남구,아쿠아리움코엑스몰점,서울 강남구 영동대로 513-0,문화관광,테마공원,59115
330,경상남도,양산시,통도사,경남 양산시 통도사로 108-0,역사관광,종교성지,59021
331,충청남도,아산시,파라다이스스파도고,충남 아산시 도고온천로 176-1,체험관광,웰니스관광,58709
332,전라남도,순천시,순천만습지,전남 순천시 순천만길 513-25,기타관광,기타관광,58623
333,경기도,이천시,비에이비스타CC,경기 이천시 어농로 272-0,레저스포츠,육상레저스포츠,58572
334,서울특별시,용산구,용산전자상가,서울 용산구,쇼핑,기타쇼핑시설,58544
335,충청남도,공주시,공주종합버스터미널,충남 공주시 신관로 74-0,기타관광,교통시설,58486
336,충청남도,서산시,해미읍성,충남 서산시 남문2로 143-0,역사관광,역사유적지,58473
337,부산광역시,기장군,롯데시네마동부산아울렛,부산 기장군 기장해안로 147-0,문화관광,공연시설,58432
338,경상북도,경주시,경주월드,경북 경주시 보문로 544-0,문화관광,테마공원,58313
339,경상남도,창원시 의창구,창원역,경남 창원시 의창구 의창대로 67-0,기타관광,교통시설,58311
340,충청북도,청주시 청원구,오창호수공원,충북 청주시 청원구 오창공원로 311-0,문화관광,도시공원,58217
341,대전광역시,중구,대전오월드,대전 중구 사정공원로 70-0,문화관광,테마공원,58148
342,인천광역시,미추홀구,인천SSG랜더스필드,인천 미추홀구 매소홀로 618-0,문화관광,레저스포츠시설,58147
343,경기도,과천시,렛츠런파크서울,경기 과천시 경마공원대로 107-0,레저스포츠,육상레저스포츠,58053
344,전라남도,여수시,아쿠아플라넷여수,전남 여수시 오동도로 61-11,문화관광,테마공원,57928
345,울산광역시,남구,롯데백화점울산점,울산 남구 삼산로 288-0,쇼핑,백화점,57694
346,제주특별자치도,서귀포시,카멜리아힐,제주 서귀포시 병악로 166-0,문화관광,테마공원,57641
347,경기도,구리시,모다아울렛구리남양주점,경기 구리시 경춘북로 230-0,쇼핑,쇼핑몰,57596
348,인천광역시,중구,신포국제시장,인천 중구 우현로49번길 11-5,쇼핑,시장,57443
349,경기도,수원시 권선구,수원농수산물도매시장,경기 수원시 권선구 세권로 243-0,쇼핑,시장,57364
350,서울특별시,강북구,북서울꿈의숲,서울 강북구 월계로 173-0,문화관광,도시공원,57362
351,경기도,가평군,쁘띠프랑스,경기 가평군 호반로 1063-0,문화관광,복합관광시설,57247
352,경상남도,남해군,보리암,경남 남해군 보리암로 665-0,역사관광,종교성지,57246
353,경상북도,경주시,보문관광단지,경북 경주시 보문로 424-33,문화관광,복합관광시설,56915
354,경기도,고양시 일산동구,벨라시타,경기 고양시 일산동구 강송로 33-0,쇼핑,쇼핑몰,56708
355,경기도,용인시 기흥구,골드CC,경기 용인시 기흥구 기흥단지로 398-0,레저스포츠,육상레저스포츠,56696
356,대구광역시,중구,김광석다시그리기길,대구 중구 달구벌대로450길 0-0,문화관광,테마공원,55954
357,경기도,성남시 분당구,2001아울렛분당점,경기 성남시 분당구 미금일로154번길 20-0,쇼핑,대형마트,55869
358,제주특별자치도,제주시,월정리해변,제주 제주시,자연관광,자연경관(하천/해양),55864
359,강원특별자치도,삼척시,장호항,강원 삼척시 장호항길 103-0,자연관광,자연경관(하천/해양),55809
360,제주특별자치도,서귀포시,섭지코지,제주 서귀포시 섭지코지로 107-0,기타관광,기타관광,55795
361,광주광역시,동구,롯데백화점광주점,광주 동구 독립로 268-0,쇼핑,백화점,55753
362,충청북도,제천시,제천역,충북 제천시 의림대로 1-0,기타관광,교통시설,55746
363,경기도,화성시,롯데시네마병점,경기 화성시 효행로 1052-0,문화관광,공연시설,55742
364,경기도,안산시 단원구,NC백화점고잔점,경기 안산시 단원구 광덕대로 194-0,쇼핑,백화점,55715
365,제주특별자치도,제주시,한라산둘레길사려니숲길,제주 제주시,레저스포츠,기타레저스포츠,55683
366,부산광역시,동구,부산항국제여객터미널,부산 동구 충장대로 206-0,기타관광,교통시설,55583
367,대구광역시,북구,롯데백화점대구점,대구 북구 태평로 161-0,쇼핑,백화점,55508
368,경상남도,김해시,김해롯데워터파크본관,경남 김해시 장유로 555-0,문화관광,테마공원,55422
369,경기도,부천시,뉴코아아울렛부천점,경기 부천시 송내대로 239-0,쇼핑,대형마트,55278
370,부산광역시,동래구,롯데백화점동래점,부산 동래구 중앙대로 1393-0,쇼핑,백화점,55109
371,경상남도,창원시 의창구,창원중앙역,경남 창원시 의창구 상남로 381-0,기타관광,교통시설,54949
372,경기도,부천시,세이브존부천상동점,경기 부천시 길주로 105-0,쇼핑,대형마트,54522
373,서울특별시,용산구,블루스퀘어,서울 용산구 이태원로 294-0,문화관광,공연시설,54407
374,서울특별시,광진구,스타시티,서울 광진구 아차산로 272-0,쇼핑,쇼핑몰,54280
375,경기도,수원시 팔달구,CGV동수원,경기 수원시 팔달구 권광로 181-0,문화관광,공연시설,54145
376,서울특별시,종로구,팔각정북악스카이,서울 종로구 북악산로 267-0,문화관광,랜드마크관광,54075
377,경기도,용인시 기흥구,88CC,경기 용인시 기흥구 석성로521번길 169-0,레저스포츠,육상레저스포츠,53977
378,제주특별자치도,서귀포시,아쿠아플라넷제주,제주 서귀포시 섭지코지로 95-0,문화관광,테마공원,53852
379,강원특별자치도,원주시,오크밸리CC,강원 원주시 월송석화로 950-0,레저스포츠,육상레저스포츠,53754
380,경기도,화성시,기흥CC,경기 화성시 풀무골로106번길 244-0,레저스포츠,육상레저스포츠,53589
381,경기도,용인시 기흥구,경기도어린이박물관,경기 용인시 기흥구 상갈로 6-0,문화관광,전시시설,53580
382,경기도,평택시,안중공용버스터미널,경기 평택시 안현로서9길 14-4,기타관광,교통시설,53430
383,인천광역시,남동구,모래내시장,인천 남동구 호구포로 818-0,쇼핑,시장,53405
384,서울특별시,영등포구,여의도백화점,서울 영등포구 국제금융로6길 33-0,쇼핑,쇼핑몰,53319
385,서울특별시,동대문구,경동시장,서울 동대문구 고산자로36길 3-0,쇼핑,시장,53314
386,강원특별자치도,평창군,휘닉스평창,강원 평창군 태기로 174-0,문화관광,복합관광시설,53300
387,강원특별자치도,춘천시,소양강스카이워크,강원 춘천시 영서로 2663-0,문화관광,랜드마크관광,53146
388,강원특별자치도,강릉시,강릉시외버스터미널,강원 강릉시 하슬라로 27-0,기타관광,교통시설,53139
389,울산광역시,남구,현대백화점울산점,울산 남구 삼산로 261-0,쇼핑,백화점,52913
390,전북특별자치도,전주시 완산구,롯데백화점전주점,전북 전주시 완산구 온고을로 2-0,쇼핑,백화점,52396
391,광주광역시,서구,김대중컨벤션센터,광주 서구 상무누리로 30-0,문화관광,전시시설,52371
392,경기도,파주시,서원힐스CC,경기 파주시 서원길 333-0,레저스포츠,육상레저스포츠,52318
393,인천광역시,강화군,석모도미네랄온천,인천 강화군 삼산남로 865-17,체험관광,웰니스관광,52270
394,경기도,의정부시,의정부버스터미널,경기 의정부시 동일로 640-0,기타관광,교통시설,52207
395,인천광역시,강화군,석모도,인천 강화군,자연관광,자연경관(하천/해양),52164
396,충청남도,보령시,대천항,충남 보령시,자연관광,자연경관(하천/해양),52102
397,인천광역시,연수구,트리플스트리트D동,인천 연수구 송도과학로16번길 33-4,쇼핑,쇼핑몰,52022
398,경상북도,경주시,석굴암,경북 경주시 석굴로 238-0,역사관광,역사유적지,51983
399,대전광역시,동구,대전복합터미널동관,대전 동구 동서대로1695번길 30-0,기타관광,교통시설,51717
400,경기도,광주시,뉴서울CC,경기 광주시 삼지곡길 95-0,레저스포츠,육상레저스포츠,51617
401,울산광역시,남구,울산대공원,울산 남구 대공원로 94-0,문화관광,테마공원,51143
402,경기도,남양주시,마석역,경기 남양주시 마석중앙로 107-0,기타관광,교통시설,51136
403,제주특별자치도,서귀포시,주상절리대,제주 서귀포시 이어도로 36-30,기타관광,기타관광,51124
404,인천광역시,서구,베어즈베스트청라GC,인천 서구 청라대로316번길 45-0,레저스포츠,육상레저스포츠,50853
405,인천광역시,강화군,전등사,인천 강화군 전등사로 37-41,역사관광,종교성지,50592
406,경기도,포천시,베어스타운스키장휴업중,경기 포천시 금강로2536번길 27-0,레저스포츠,육상레저스포츠,50544
407,강원특별자치도,동해시,묵호항,강원 동해시,자연관광,자연경관(하천/해양),50518
408,대전광역시,대덕구,신탄진역,대전 대덕구,기타관광,교통시설,50496
409,부산광역시,해운대구,반여농산물도매시장,부산 해운대구 수영강변대로 626-0,쇼핑,시장,50455
410,광주광역시,광산구,롯데아울렛광주수완점,광주 광산구 장신로 98-0,쇼핑,쇼핑몰,50450
411,인천광역시,남동구,CGV인천,인천 남동구 예술로 198-0,문화관광,공연시설,50192
412,서울특별시,송파구,NC백화점송파점,서울 송파구 충민로 66-0,쇼핑,백화점,50149
413,부산광역시,해운대구,더베이101,부산 해운대구 동백로 52-0,문화관광,기타문화관광지,50042
414,경기도,포천시,국립수목원,경기 포천시 광릉수목원로 415-0,문화관광,테마공원,49998
415,강원특별자치도,양양군,낙산해변,강원 양양군 해맞이길 59-0,자연관광,자연경관(하천/해양),49875
416,경기도,평택시,AK플라자평택,경기 평택시 평택로 51-0,쇼핑,백화점,49846
417,제주특별자치도,제주시,비자림,제주 제주시 비자숲길 55-0,자연관광,자연공원,49784
418,서울특별시,광진구,뚝섬유원지,서울 광진구,문화관광,복합관광시설,49742
419,경상북도,안동시,안동하회마을,경북 안동시 하회종가길 2-1,역사관광,역사유적지,49741
420,전북특별자치도,정읍시,정읍역,전북 정읍시 서부산업도로 305-0,기타관광,교통시설,49711
421,충청남도,태안군,만리포해수욕장,충남 태안군 만리포2길 138-0,자연관광,자연경관(하천/해양),49583
422,대구광역시,달서구,이월드,대구 달서구 두류공원로 200-0,문화관광,테마공원,49525
423,경상남도,하동군,화개장터,경남 하동군 쌍계로 17-0,쇼핑,시장,49466
424,충청남도,천안시 서북구,모다아울렛천안아산점,충남 천안시 서북구 공원로 196-0,쇼핑,쇼핑몰,49344
425,충청북도,단양군,도담삼봉,충북 단양군 삼봉로 644-0,기타관광,기타관광,49322
426,경상북도,영주시,영주역,경북 영주시 선비로 64-0,기타관광,교통시설,49210
427,제주특별자치도,서귀포시,쇠소깍,제주 서귀포시 쇠소깍로 128-0,기타관광,기타관광,49085
428,서울특별시,서초구,잠원한강공원,서울 서초구 잠원로 221-124,문화관광,도시공원,49081
429,경기도,수원시 권선구,서수원버스터미널,경기 수원시 권선구 수인로 291-0,기타관광,교통시설,49039
430,대전광역시,유성구,모다아울렛대전점,대전 유성구 대정로 5-0,쇼핑,쇼핑몰,48957
431,서울특별시,송파구,롯데월드아쿠아리움,서울 송파구 올림픽로 300-0,문화관광,테마공원,48781
432,강원특별자치도,양양군,휴휴암,강원 양양군 광진2길 3-16,역사관광,종교성지,48589
433,서울특별시,용산구,HDC아이파크몰,서울 용산구 한강대로23길 55-0,쇼핑,백화점,48574
434,경기도,포천시,허브아일랜드,경기 포천시 청신로947번길 35-0,체험관광,농/산/어촌체험,48489
435,경상북도,김천시,김천역,경북 김천시 김천로 111-0,기타관광,교통시설,48483
436,충청남도,아산시,아산스파비스,충남 아산시 아산온천로157번길 67-0,체험관광,웰니스관광,48477
437,세종특별자치시,세종특별자치시,CGV세종,세종시   도움1로 108-0,문화관광,공연시설,48353
438,경상북도,경주시,국립경주박물관,경북 경주시 일정로 186-0,문화관광,전시시설,48319
439,대전광역시,중구,세이백화점본점,대전 중구 계백로 1700-0,쇼핑,백화점,48268
440,경기도,이천시,테르메덴,경기 이천시 사실로 984-0,체험관광,웰니스관광,47993
441,경기도,광주시,곤지암리조트스키장,경기 광주시 도척윗로 278-0,레저스포츠,육상레저스포츠,47912
442,강원특별자치도,정선군,정선아리랑시장,강원 정선군 봉양7길 39-0,쇼핑,시장,47832
443,전라남도,광양시,LF스퀘어광양점,전남 광양시 순광로 466-0,쇼핑,쇼핑몰,47828
444,전북특별자치도,전주시 덕진구,전주시외버스공용터미널,전북 전주시 덕진구 가리내로 30-0,기타관광,교통시설,47747
445,경기도,화성시,롯데시네마향남,경기 화성시 상신하길로298번길 7-21,문화관광,공연시설,47446
446,경기도,구리시,구리한강시민공원,경기 구리시,문화관광,도시공원,47417
447,서울특별시,마포구,망원시장,서울 마포구 포은로8길 14-0,쇼핑,시장,47355
448,전북특별자치도,부안군,채석강,전북 부안군,기타관광,기타관광,47275
449,제주특별자치도,제주시,새별오름,제주 제주시,자연관광,자연관광(산),47171
450,강원특별자치도,강릉시,경포대,강원 강릉시 경포로 365-0,역사관광,역사유적지,46840
451,전북특별자치도,전주시 덕진구,전주월드컵경기장,전북 전주시 덕진구 기린대로 1055-0,문화관광,레저스포츠시설,46776
452,강원특별자치도,강릉시,정동심곡바다부채길,강원 강릉시 헌화로 950-39,레저스포츠,기타레저스포츠,46581
453,세종특별자치시,세종특별자치시,세종고속시외버스터미널,세종시   갈매로 37-12,기타관광,교통시설,46543
454,부산광역시,기장군,대변항,부산 기장군 기장해안로 0-0,자연관광,자연경관(하천/해양),46480
455,충청북도,단양군,단양구경시장,충북 단양군 도전5길 31-0,쇼핑,시장,46420
456,경상북도,울진군,후포항,경북 울진군 울진대게로 236-14,자연관광,자연경관(하천/해양),46359
457,경기도,용인시 기흥구,수원CC,경기 용인시 기흥구 중부대로 495-0,레저스포츠,육상레저스포츠,46344
458,서울특별시,종로구,북악스카이웨이,서울 종로구,기타관광,데이트코스,46323
459,경기도,양평군,용문사,경기 양평군 용문산로 782-0,역사관광,종교성지,46267
460,서울특별시,송파구,잠실한강공원,서울 송파구 한가람로 65-0,문화관광,도시공원,46208
461,부산광역시,동래구,메가마트동래점,부산 동래구 충렬대로 197-0,쇼핑,대형마트,46167
462,인천광역시,중구,삼목선착장,인천 중구 영종해안북로847번길 55-0,기타관광,교통시설,45906
463,부산광역시,중구,부평깡통시장,부산 중구 부평1길 48-0,쇼핑,시장,45873
464,서울특별시,중구,남대문시장,서울 중구,쇼핑,시장,45840
465,서울특별시,강남구,갤러리아백화점명품관WEST,서울 강남구 압구정로 343-0,쇼핑,백화점,45717
466,경기도,안산시 단원구,롯데백화점안산점,경기 안산시 단원구 고잔1길 12-0,쇼핑,백화점,45704
467,울산광역시,북구,울산공항,울산 북구 산업로 1103-0,기타관광,교통시설,45492
468,경기도,양주시,나리농원,경기 양주시 광사로 131-66,체험관광,농/산/어촌체험,45215
469,경기도,용인시 처인구,플라자CC용인,경기 용인시 처인구 봉무로153번길 79-0,레저스포츠,육상레저스포츠,45164
470,경기도,용인시 처인구,코리아CC,경기 용인시 처인구 기흥단지로 579-0,레저스포츠,육상레저스포츠,45094
471,대구광역시,달서구,모다아울렛대구점,대구 달서구 달서대로 411-0,쇼핑,쇼핑몰,45073
472,부산광역시,강서구,렛츠런파크부산경남,부산 강서구 가락대로 929-0,레저스포츠,육상레저스포츠,45026
473,서울특별시,중구,신라면세점서울점,서울 중구 동호로 249-0,쇼핑,면세점,44983
474,전북특별자치도,군산시,선유도해수욕장,전북 군산시 선유도1길 235-0,자연관광,자연경관(하천/해양),44958
475,서울특별시,송파구,가든파이브툴,서울 송파구 충민로 10-0,쇼핑,쇼핑몰,44918
476,인천광역시,남동구,뉴코아아울렛인천점,인천 남동구 인하로 485-0,쇼핑,대형마트,44713
477,경상북도,문경시,문경새재,경북 문경시 새재로 932-0,역사관광,역사유적지,44533
478,부산광역시,해운대구,벡스코제2전시장,부산 해운대구 APEC로 30-0,문화관광,전시시설,44508
479,경상남도,사천시,사천공항,경남 사천시 사천대로 1971-0,기타관광,교통시설,44494
480,경기도,포천시,포천아트밸리,경기 포천시 아트밸리로 234-0,문화관광,공연시설,44470
481,강원특별자치도,강릉시,강릉중앙시장,강원 강릉시 금성로 21-0,쇼핑,시장,44431
482,제주특별자치도,제주시,곽지해수욕장,제주 제주시,자연관광,자연경관(하천/해양),44336
483,제주특별자치도,서귀포시,성산항,제주 서귀포시,자연관광,자연경관(하천/해양),44287
484,경상북도,안동시,안동터미널,경북 안동시 경동로 130-0,기타관광,교통시설,44268
485,경기도,화성시,율암온천숯가마테마파크,경기 화성시 온천로 434-14,체험관광,웰니스관광,44125
486,경상남도,창원시 마산합포구,마산어시장,경남 창원시 마산합포구 복요리로 7-0,쇼핑,시장,44027
487,강원특별자치도,속초시,영금정전망대,강원 속초시,문화관광,랜드마크관광,43979
488,충청남도,천안시 동남구,천안고속버스터미널,충남 천안시 동남구 만남로 43-0,기타관광,교통시설,43925
489,경기도,파주시,파주CC,경기 파주시 화합로 306-0,레저스포츠,육상레저스포츠,43917
490,경기도,성남시 분당구,CGV오리,경기 성남시 분당구 탄천상로151번길 20-0,문화관광,공연시설,43856
491,경기도,수원시 팔달구,화성행궁,경기 수원시 팔달구 정조로 825-0,역사관광,역사유적지,43828
492,경기도,파주시,운정역,경기 파주시 운정역길 368-0,기타관광,교통시설,43742
493,대구광역시,동구,롯데아울렛이시아폴리스점,대구 동구 팔공로49길 16-0,쇼핑,쇼핑몰,43698
494,경상북도,구미시,구미종합버스터미널,경북 구미시 송원동로 72-0,기타관광,교통시설,43551
495,충청남도,서천군,국립생태원,충남 서천군 금강로 1210-0,기타관광,기타관광,43491
496,경기도,여주시,신라CC,경기 여주시 신라그린길 84-0,레저스포츠,육상레저스포츠,43477
497,부산광역시,사하구,감천문화마을,부산 사하구 감내2로 203-0,기타관광,기타관광,43446
498,서울특별시,서대문구,서대문자연사박물관,서울 서대문구 연희로32길 51-0,문화관광,전시시설,43333
499,경기도,여주시,솔모로CC,경기 여주시 솔모로그린길 171-0,레저스포츠,육상레저스포츠,43241
500,강원특별자치도,평창군,삼양대관령목장,강원 평창군 꽃밭양지길 708-9,기타관광,기타관광,43046
